previsto,real,diferenca,mapeMes=46.260729217529295
24687.120206695494,38166.67,-13479.549793304504
18298.209522201418,25219.29,-6921.080477798583
25546.550306302608,19531.92,6014.63030630261
17100.214411287456,20561.05,-3460.8355887125435
19976.072150339183,43610.01,-23633.93784966082
22217.556939804854,33247.56,-11030.003060195144
21439.42131654024,27359.62,-5920.198683459759
23152.828235319554,21832.72,1320.1082353195525
15050.408353647665,16441.96,-1391.5516463523345
35384.8732600972,23312.71,12072.1632600972
26947.787878012954,17403.45,9544.337878012953
25291.277531014683,22751.05,2540.2275310146833
25271.962980419994,29877.31,-4605.347019580007
25282.458860210776,32639.65,-7357.191139789225
27038.040531327424,22131.54,4906.500531327423
15997.160301426053,27912.24,-11915.079698573949
22028.149885665178,27989.68,-5961.530114334822
17431.69987643614,26924.94,-9493.240123563857
29235.808163181842,32836.81,-3601.0018368181554
17735.822539080677,33599.12,-15863.297460919326
22302.88142017096,26238.86,-3935.9785798290395
21490.250153752862,37564.38,-16074.129846247135
18158.240946048798,59396.91,-41238.669053951206
19456.79570812136,33144.0,-13687.20429187864
14602.008098490758,35200.48,-20598.471901509245
23789.96230979383,29692.02,-5902.057690206169
8472.828116722629,38410.75,-29937.92188327737
26152.811195538045,34110.12,-7957.308804461958
18268.75334343374,26833.14,-8564.386656566261
27237.589213640094,28569.14,-1331.550786359905
17624.919054179638,38232.34,-20607.42094582036
24525.119060898425,48726.38,-24201.260939101572
30755.58522313863,31023.8,-268.2147768613686
16743.889794540108,30557.53,-13813.640205459891
22675.088579030038,33189.22,-10514.131420969963
16986.255114311723,25200.3,-8214.044885688276
29161.710010632574,31000.36,-1838.6499893674263
20012.177600623072,33889.96,-13877.782399376927
32703.654056487678,24996.54,7707.114056487677
18166.07053379595,23778.07,-5611.999466204048
