previsto,real,diferenca,mapeMes=21.16545155173854
21093.119982845783,20334.81,758.3099828457816
23331.548176494238,23799.99,-468.44182350576375
22913.62688409001,33344.5,-10430.873115909992
25514.064178963305,34176.25,-8662.185821036695
23952.11236666918,25966.82,-2014.7076333308214
21597.64795837432,20077.19,1520.4579583743216
28899.317718318103,37172.44,-8273.122281681899
23390.545178221466,23160.089999999997,230.4551782214694
24248.04727123618,24275.0,-26.952728763819323
25896.53209485799,41928.7,-16032.167905142007
30013.934381536244,33592.76,-3578.8256184637576
24220.18052229345,20934.98,3285.2005222934495
28215.986724908053,30121.27,-1905.2832750919479
30177.32902152896,39332.14,-9154.81097847104
23111.36355370283,27124.51,-4013.146446297167
25438.09601676792,29469.13,-4031.0339832320824
25212.462815996703,31912.71,-6700.247184003296
24966.602788340744,26276.6,-1309.9972116592544
25518.105155382156,45731.57,-20213.464844617843
28086.648832259176,37423.33,-9336.681167740826
21334.778366866856,52629.54,-31294.761633133145
22483.94788644224,21796.89,687.0578864422423
22504.97726566464,22898.38,-393.40273433536277
18608.095043575166,16618.3,1989.7950435751663
24439.291417836248,28261.0,-3821.708582163752
23135.250458143055,25031.3,-1896.0495418569444
24469.39967037827,26530.91,-2061.510329621731
22848.290972883402,23742.71,-894.4190271165971
21860.107652545274,22016.68,-156.5723474547267
32176.214152210356,44548.74,-12372.525847789642
21737.13139790878,20599.43,1137.7013979087787
22961.477499737142,23063.06,-101.58250026285896
23374.65087997198,24243.25,-868.5991200280187
28155.12598347485,34974.9,-6819.774016525153
26793.456436489523,32742.33,-5948.873563510479
24485.15916491479,27921.89,-3436.730835085211
23333.321002068224,18997.79,4335.531002068223
20655.09961358711,28004.76,-7349.660386412888
