previsto,real,diferenca,mapeMes=29.31612777709961
17811.655897563098,13013.91,4797.745897563098
17811.655897563098,15038.91,2772.745897563098
17811.655897563098,14632.16,3179.495897563098
19055.819712682216,20276.01,-1220.1902873177823
19744.41510458052,27332.82,-7588.40489541948
19972.854887305944,21585.27,-1612.415112694056
17811.655897563098,15561.47,2250.1858975630985
17811.655897563098,19369.25,-1557.5941024369022
19291.74266896218,20472.41,-1180.667331037821
17811.655897563098,17000.72,810.9358975630967
17811.655897563098,14394.51,3417.1458975630976
17811.655897563098,15015.09,2796.5658975630977
17811.655897563098,26966.74,-9155.084102436904
19254.0501400809,20639.55,-1385.4998599190985
19247.324061798005,20613.44,-1366.1159382019941
17848.13911174029,15013.08,2835.059111740289
17811.655897563098,13442.01,4369.645897563098
17811.655897563098,18985.8,-1174.1441024369014
17811.655897563098,17340.03,471.625897563099
19822.156092349884,21342.69,-1520.533907650115
20287.025912763922,22562.560000000005,-2275.534087236083
20428.217910985946,23092.41,-2664.1920890140536
17811.655897563098,17572.71,238.9458975630987
17811.655897563098,25423.47,-7611.814102436903
17811.655897563098,19345.01,-1533.3541024369006
17811.655897563098,23249.489999999998,-5437.8341024369
17811.655897563098,21726.14,-3914.4841024369016
17811.655897563098,25783.3,-7971.644102436901
18114.1397546041,18701.52,-587.3802453958997
20804.883781025557,37307.3,-16502.416218974446
23288.577141759393,48319.27,-25030.692858240604
18561.69983778253,19321.51,-759.810162217469
17811.655897563098,22433.27,-4621.614102436903
17811.655897563098,18451.99,-640.3341024369038
20752.78684842005,23406.309999999998,-2653.523151579946
19258.46574542299,20685.4,-1426.9342545770123
19251.192614863066,20675.44,-1424.2473851369323
17811.655897563098,23852.75,-6041.094102436902
21054.82162099868,23997.2,-2942.378379001322
21901.65384338379,25438.870000000003,-3537.216156616214
20236.903227559327,22492.450000000004,-2255.546772440677
20769.689039546698,23568.3,-2798.6109604533012
20414.558846395612,23098.47,-2683.9111536043893
17811.655897563098,17551.77,259.8858975630974
19339.94048254445,27348.26,-8008.319517455548
25480.038781320152,20343.98,5136.058781320153
21572.149679318667,21742.48,-170.33032068133252
19780.20549037248,19136.51,643.69549037248
